Seq Project ID ,Seq Project Name ,Sample ID ,Plate,Sample_ID_fix,Sample_ID_dada2,Sample Name*,Sample Group Name (required for some products)*,Site,State,Ocean,Continent,Seagrass_Or_Not,Species,Description of Pathogenicity to any host*,Concentration (ng/ul),"Tube or Plate Label (If in a tube, label must be unique.  If in a plate, label must be the same for all samples in that plate.) 20 characters max",Plate location (well #) required if samples will be provided in a plate.  ,Sample Format*,Shipment and Storage Comments (Box #),Biosafety Material Category,Sample Isolation Method,Collection Year,Collection Month,Clone,Sample Isolated From,Latitude Value must be in decimal format with values between -90 and 90.,Longitude Value must be in decimal format with values between -180 and 180.,Notes
1191103,Seagrass microbiome iTags plate 5,179123,Plate_5,ZM1811_R,Plate_5.ZM1811_R,ZM1811-R,Croatia,Croatia,Croatia,Atlantic,Europe,Seagrass,Zostera marina,none known,0.71,503251_iTag_5,G12,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,44.211628,15.490607,
1191105,Seagrass microbiome iTags plate 6,179124,Plate_6,ZM1812_R,Plate_6.ZM1812_R,ZM1812-R,Croatia,Croatia,Croatia,Atlantic,Europe,Seagrass,Zostera marina,none known,1.87,503251_iTag_6,B1,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,44.211628,15.490607,
1191105,Seagrass microbiome iTags plate 6,179125,Plate_6,Sy_1_R,Plate_6.Sy_1_R,Sy-1-R,,,,,,Seagrass,Syringodium,none known,0.35,503251_iTag_6,C1,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,March,FALSE,root,9.415447,-82.330771,
1191105,Seagrass microbiome iTags plate 6,179126,Plate_6,Hw_2_R,Plate_6.Hw_2_R,Hw-2-R,,,,,,Seagrass,Halodule wrightii,none known,0.12,503251_iTag_6,D1,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,March,FALSE,root,9.415447,-82.330771,
1191105,Seagrass microbiome iTags plate 6,179127,Plate_6,ThaTes_P_1_R,Plate_6.ThaTes_P_1_R,ThaTes-P-1-R,,,,,,Seagrass,Thalassia testudinum,none known,0.59,503251_iTag_6,E1,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,January,FALSE,root,9.347118,-82.253791,
1191105,Seagrass microbiome iTags plate 6,179128,Plate_6,Hd_1_R,Plate_6.Hd_1_R,Hd-1-R,,,,,,Seagrass,Halophila decipiens,none known,0.31,503251_iTag_6,F1,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,May,FALSE,root,9.415447,-82.330771,
1191105,Seagrass microbiome iTags plate 6,179129,Plate_6,CR01_R,Plate_6.CR01_R,CR01_R,Cosumnes River,,,,,Freshwater,Alisma/Sagittaria,none known,0.09,503251_iTag_6,G1,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,38.259751,-121.424107,
1191105,Seagrass microbiome iTags plate 6,179130,Plate_6,CR02_R,Plate_6.CR02_R,CR02_R,Cosumnes River,,,,,Freshwater,Sagittaria,none known,0.26,503251_iTag_6,A2,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,38.259751,-121.424107,
1191105,Seagrass microbiome iTags plate 6,179131,Plate_6,CR03_R,Plate_6.CR03_R,CR03_R,Cosumnes River,,,,,Freshwater,Sagittaria,none known,0.28,503251_iTag_6,B2,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,38.259751,-121.424107,
1191105,Seagrass microbiome iTags plate 6,179132,Plate_6,CR04_R,Plate_6.CR04_R,CR04_R,Cosumnes River,,,,,Freshwater,Sagittaria,none known,0.22,503251_iTag_6,C2,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,38.259751,-121.424107,
1191105,Seagrass microbiome iTags plate 6,179133,Plate_6,CR06_R,Plate_6.CR06_R,CR06_R,Cosumnes River,,,,,Freshwater,Elodea,none known,0.05,503251_iTag_6,D2,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,38.259751,-121.424107,
1191105,Seagrass microbiome iTags plate 6,179134,Plate_6,CR07_R,Plate_6.CR07_R,CR07_R,Cosumnes River,,,,,Freshwater,Alisma/Sagittaria,none known,0.11,503251_iTag_6,E2,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,38.259751,-121.424107,
1191105,Seagrass microbiome iTags plate 6,179135,Plate_6,DP01_R,Plate_6.DP01_R,DP01_R,Discovery Park,,,,,Freshwater,Alisma/Sagittaria,none known,0.17,503251_iTag_6,F2,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,38.601203,-121.509588,
1191105,Seagrass microbiome iTags plate 6,179136,Plate_6,LH02_R,Plate_6.LH02_R,LH02_R,Lake Herman,,,,,Freshwater,Potamogeton,none known,8.08,503251_iTag_6,G2,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,38.095947,-122.150965,
1191105,Seagrass microbiome iTags plate 6,179137,Plate_6,MB01_R,Plate_6.MB01_R,MB01_R,California - Moss Beach,,,,,Seagrass,Phyllospadix,none known,9.45,503251_iTag_6,H2,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,37.525711,-122.517116,
1191105,Seagrass microbiome iTags plate 6,179138,Plate_6,MB02_R,Plate_6.MB02_R,MB02_R,California - Moss Beach,,,,,Seagrass,Phyllospadix,none known,5.59,503251_iTag_6,A3,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,37.525711,-122.517116,
1191105,Seagrass microbiome iTags plate 6,179139,Plate_6,MB03_R,Plate_6.MB03_R,MB03_R,California - Moss Beach,,,,,Seagrass,Phyllospadix,none known,0.38,503251_iTag_6,B3,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,37.525711,-122.517116,
1191105,Seagrass microbiome iTags plate 6,179140,Plate_6,MB04_R,Plate_6.MB04_R,MB04_R,California - Moss Beach,,,,,Seagrass,Phyllospadix,none known,2.89,503251_iTag_6,C3,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,37.525711,-122.517116,
1191105,Seagrass microbiome iTags plate 6,179141,Plate_6,MB05_R,Plate_6.MB05_R,MB05_R,California - Moss Beach,,,,,Seagrass,Phyllospadix,none known,16.4,503251_iTag_6,D3,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,37.525711,-122.517116,
1191105,Seagrass microbiome iTags plate 6,179142,Plate_6,MB06_R,Plate_6.MB06_R,MB06_R,California - Moss Beach,,,,,Seagrass,Phyllospadix,none known,4.8,503251_iTag_6,E3,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,37.525711,-122.517116,
1191105,Seagrass microbiome iTags plate 6,179143,Plate_6,MB07_R,Plate_6.MB07_R,MB07_R,California - Moss Beach,,,,,Seagrass,Phyllospadix,none known,1.77,503251_iTag_6,F3,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,37.525711,-122.517116,
1191105,Seagrass microbiome iTags plate 6,179144,Plate_6,MB08_R,Plate_6.MB08_R,MB08_R,California - Moss Beach,,,,,Seagrass,Phyllospadix,none known,24.74,503251_iTag_6,G3,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,37.525711,-122.517116,
1191105,Seagrass microbiome iTags plate 6,179145,Plate_6,OL04_R,Plate_6.OL04_R,OL04_R,Oroville Lake,,,,,Freshwater,Najas guadalupensis ,none known,0.11,503251_iTag_6,H3,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,39.51527778,-121.6291667,
1191105,Seagrass microbiome iTags plate 6,179146,Plate_6,OL07_R,Plate_6.OL07_R,OL07_R,Oroville Lake,,,,,Freshwater,Najas guadalupensis,none known,0.14,503251_iTag_6,A4,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,39.51527778,-121.6291667,
1191105,Seagrass microbiome iTags plate 6,179147,Plate_6,OL08_R,Plate_6.OL08_R,OL08_R,Oroville Lake,,,,,Freshwater,Potamogeton,none known,0.88,503251_iTag_6,B4,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,39.51527778,-121.6291667,
1191105,Seagrass microbiome iTags plate 6,179148,Plate_6,OT04_R,Plate_6.OT04_R,OT04_R,Oroville Lake,,,,,Freshwater,Elodea,none known,1.64,503251_iTag_6,C4,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,39.453182,-121.639031,
1191105,Seagrass microbiome iTags plate 6,179149,Plate_6,OT06_R,Plate_6.OT06_R,OT06_R,Oroville Lake,,,,,Freshwater,Potamogeton crispus ,none known,0.04,503251_iTag_6,D4,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,39.453182,-121.639031,
1191105,Seagrass microbiome iTags plate 6,179150,Plate_6,OT07_R,Plate_6.OT07_R,OT07_R,Oroville Lake,,,,,Freshwater,Lilaea scilloides,none known,10.11,503251_iTag_6,E4,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2015,September,FALSE,root,39.453182,-121.639031,
1191105,Seagrass microbiome iTags plate 6,179151,Plate_6,ZM1_S,Plate_6.ZM1_S,ZM1-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.09,503251_iTag_6,F4,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179152,Plate_6,ZM2_S,Plate_6.ZM2_S,ZM2-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.3,503251_iTag_6,G4,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179153,Plate_6,ZM3_S,Plate_6.ZM3_S,ZM3-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.39,503251_iTag_6,H4,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179154,Plate_6,ZM4_S,Plate_6.ZM4_S,ZM4-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.18,503251_iTag_6,A5,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179155,Plate_6,ZM5_S,Plate_6.ZM5_S,ZM5-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.68,503251_iTag_6,B5,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179156,Plate_6,ZM6_S,Plate_6.ZM6_S,ZM6-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.52,503251_iTag_6,C5,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179157,Plate_6,ZM7_S,Plate_6.ZM7_S,ZM7-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.35,503251_iTag_6,D5,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179158,Plate_6,ZM8_S,Plate_6.ZM8_S,ZM8-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.21,503251_iTag_6,E5,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179159,Plate_6,ZM9_S,Plate_6.ZM9_S,ZM9-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.15,503251_iTag_6,F5,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179160,Plate_6,ZM10_S,Plate_6.ZM10_S,ZM10-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.16,503251_iTag_6,G5,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179161,Plate_6,ZM11_S,Plate_6.ZM11_S,ZM11-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.22,503251_iTag_6,H5,water,"Box 8, plate 5 #2, plate 6 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179162,Plate_6,ZM12_S,Plate_6.ZM12_S,ZM12-S,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.31,503251_iTag_6,A6,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,64.485428,-164.76189,
1191105,Seagrass microbiome iTags plate 6,179163,Plate_6,ZM101_S,Plate_6.ZM101_S,ZM101-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.08,503251_iTag_6,B6,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179164,Plate_6,ZM102_S,Plate_6.ZM102_S,ZM102-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.13,503251_iTag_6,C6,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179165,Plate_6,ZM103_S,Plate_6.ZM103_S,ZM103-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.07,503251_iTag_6,D6,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179166,Plate_6,ZM104_S,Plate_6.ZM104_S,ZM104-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.07,503251_iTag_6,E6,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179167,Plate_6,ZM105_S,Plate_6.ZM105_S,ZM105-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.07,503251_iTag_6,F6,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179168,Plate_6,ZM106_S,Plate_6.ZM106_S,ZM106-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.07,503251_iTag_6,G6,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179169,Plate_6,ZM107_S,Plate_6.ZM107_S,ZM107-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.09,503251_iTag_6,H6,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179170,Plate_6,ZM108_S,Plate_6.ZM108_S,ZM108-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.08,503251_iTag_6,A7,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179171,Plate_6,ZM109_S,Plate_6.ZM109_S,ZM109-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.07,503251_iTag_6,B7,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179172,Plate_6,ZM110_S,Plate_6.ZM110_S,ZM110-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.11,503251_iTag_6,C7,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179173,Plate_6,ZM111_S,Plate_6.ZM111_S,ZM111-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.06,503251_iTag_6,D7,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179174,Plate_6,ZM112_S,Plate_6.ZM112_S,ZM112-S,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.13,503251_iTag_6,E7,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,43.021167,144.903217,
1191105,Seagrass microbiome iTags plate 6,179175,Plate_6,ZM201_S,Plate_6.ZM201_S,ZM201-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.22,503251_iTag_6,F7,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179176,Plate_6,ZM202_S,Plate_6.ZM202_S,ZM202-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.23,503251_iTag_6,G7,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179177,Plate_6,ZM203_S,Plate_6.ZM203_S,ZM203-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.49,503251_iTag_6,H7,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179178,Plate_6,ZM204_S,Plate_6.ZM204_S,ZM204-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.19,503251_iTag_6,A8,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179179,Plate_6,ZM205_S,Plate_6.ZM205_S,ZM205-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.66,503251_iTag_6,B8,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179180,Plate_6,ZM206_S,Plate_6.ZM206_S,ZM206-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,2.18,503251_iTag_6,C8,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179181,Plate_6,ZM207_S,Plate_6.ZM207_S,ZM207-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.57,503251_iTag_6,D8,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179182,Plate_6,ZM208_S,Plate_6.ZM208_S,ZM208-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.31,503251_iTag_6,E8,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179183,Plate_6,ZM209_S,Plate_6.ZM209_S,ZM209-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.27,503251_iTag_6,F8,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179184,Plate_6,ZM210_S,Plate_6.ZM210_S,ZM210-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.42,503251_iTag_6,G8,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179185,Plate_6,ZM211_S,Plate_6.ZM211_S,ZM211-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.28,503251_iTag_6,H8,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179186,Plate_6,ZM212_S,Plate_6.ZM212_S,ZM212-S,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.17,503251_iTag_6,A9,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,34.297834,132.91631,
1191105,Seagrass microbiome iTags plate 6,179187,Plate_6,ZM301_S,Plate_6.ZM301_S,ZM301-S,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.41,503251_iTag_6,B9,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,55.328899,-162.821207,
1191105,Seagrass microbiome iTags plate 6,179188,Plate_6,ZM302_S,Plate_6.ZM302_S,ZM302-S,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.07,503251_iTag_6,C9,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,55.328899,-162.821207,
1191105,Seagrass microbiome iTags plate 6,179189,Plate_6,ZM303_S,Plate_6.ZM303_S,ZM303-S,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.06,503251_iTag_6,D9,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,55.328899,-162.821207,
1191105,Seagrass microbiome iTags plate 6,179190,Plate_6,ZM304_S,Plate_6.ZM304_S,ZM304-S,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.22,503251_iTag_6,E9,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,55.328899,-162.821207,
1191105,Seagrass microbiome iTags plate 6,179191,Plate_6,ZM305_S,Plate_6.ZM305_S,ZM305-S,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,4.09,503251_iTag_6,F9,water,"Box 9, plate 6 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,55.328899,-162.821207,
